user_id,product_id,category,price,old_name,status,amount,base_price,region,priority
4567,174,Clothing,1902.76,Sports Widget v1,Processing,3747.24,1873.62,Midwest,Medium
8958,691,Electronics,399.51,Sports Desk v2,Canceled,1057.95,352.65,East,Critical
1080,384,Electronics,713.38,Sports System v4,Completed,1409.22,704.61,North,Low
2672,645,Clothing,1549.97,Furniture Monitor v1,Pending,7696.7,1539.34,South,Critical
1462,574,Toys,1832.22,Sports Desk v2,Processing,7282.72,1820.68,North,Medium
,720,Toys,2012.36,Toys Tool v2,Canceled,7867.0,1966.75,South,Medium
7380,387,Electronics,784.34,Electronics Device v5,Shipped,1503.48,751.74,North,Low
7121,171,Sports,752.03,Electronics Monitor v2,Processing,3698.6,739.72,South,High
3358,785,Sports,72.75,Furniture Device v3,Pending,261.55,52.31,North,High
,263,Sports,1283.67,Appliances Monitor v5,Completed,2546.22,1273.11,North,Critical
4788,635,Furniture,1994.61,Furniture Widget v1,Canceled,5874.87,1958.29,East,Critical
1467,690,Sports,480.38,Clothing Tool v3,Completed,463.01,463.01,Midwest,Medium
2761,750,Sports,94.66,Sports Desk v2,Processing,143.92,71.96,West,Low
5142,454,Appliances,239.97,Toys Tool v3,Completed,1112.6,222.52,North,Critical
,235,Toys,1925.54,Furniture Gear v1,Completed,1905.63,1905.63,West,Low
2022,147,Clothing,715.59,Furniture Monitor v1,Processing,2675.28,668.82,Midwest,Critical
5470,114,Furniture,1035.63,Toys Gear v2,Completed,1975.46,987.73,East,Medium
,325,Furniture,529.62,Electronics Monitor v5,Completed,499.04,499.04,East,Critical
8704,594,Sports,1940.16,Furniture Device v2,Pending,5734.35,1911.45,South,Critical
,299,Electronics,1873.19,Clothing Monitor v1,Completed,5481.42,1827.14,West,Low
4637,759,Toys,1804.06,Clothing Device v4,Shipped,5301.36,1767.12,South,Low
3383,783,Electronics,615.55,Furniture Widget v5,Processing,2265.32,566.33,South,Medium
7592,712,Electronics,969.18,Appliances Gear v3,Pending,956.56,956.56,West,High
9153,576,Sports,479.26,Sports Gear v5,Pending,874.62,437.31,Midwest,Critical
9679,269,Sports,1554.16,Appliances Tool v5,Canceled,1530.82,1530.82,East,Low
5685,660,Electronics,1418.28,Appliances System v2,Pending,2766.22,1383.11,North,Low
9299,779,Electronics,114.93,Appliances System v1,Completed,398.25,79.65,East,Critical
3141,147,Electronics,1084.85,Clothing Widget v5,Canceled,2121.82,1060.91,West,Low
8198,243,Clothing,1071.01,Furniture Apparel v1,Shipped,5290.75,1058.15,North,High
9820,469,Furniture,372.44,Clothing Apparel v1,Pending,1365.32,341.33,West,High
3529,895,Furniture,881.23,Sports Tool v3,Completed,2590.89,863.63,North,High
2678,592,Electronics,1563.64,Appliances Tool v2,Completed,4645.38,1548.46,East,Medium
5136,408,Toys,293.79,Appliances Gear v4,Shipped,1137.16,284.29,Midwest,Critical
2020,407,Toys,1747.83,Clothing Desk v3,Canceled,5163.66,1721.22,South,High
5905,473,Clothing,1530.71,Electronics System v4,Canceled,1505.35,1505.35,West,Low
1792,812,Clothing,244.58,Clothing Gear v3,Pending,415.84,207.92,North,High
9602,523,Electronics,1740.46,Appliances Device v3,Processing,5114.34,1704.78,Midwest,Critical
7462,406,Appliances,265.72,Electronics Desk v2,Shipped,958.0,239.5,West,Critical
6283,127,Clothing,1582.81,Toys Apparel v4,Shipped,6160.8,1540.2,North,Low
9352,255,Electronics,1695.16,Furniture Desk v4,Shipped,8272.85,1654.57,East,High
5692,857,Appliances,423.85,Toys Device v5,Canceled,1255.74,418.58,North,High
3530,504,Clothing,1997.01,Electronics Device v2,Processing,1960.09,1960.09,Midwest,Low
2266,159,Sports,692.50,Electronics Widget v4,Pending,3216.7,643.34,East,Medium
5694,296,Appliances,1014.61,Sports Gear v4,Canceled,1981.44,990.72,East,Critical
,861,Furniture,1144.78,Toys Apparel v4,Canceled,5650.9,1130.18,South,High
3320,530,Electronics,1018.36,Sports Apparel v4,Pending,2950.23,983.41,West,Low
2145,796,Toys,988.05,Sports Gear v3,Pending,4713.35,942.67,North,Low
6627,669,Toys,1585.29,Appliances Widget v3,Processing,4702.29,1567.43,West,Low
,463,Sports,1276.69,Electronics Gear v3,Pending,6294.75,1258.95,South,Medium
1508,818,Toys,73.40,Electronics Tool v2,Processing,73.11,24.37,North,Medium
4305,743,Electronics,1178.45,Electronics Widget v4,Processing,1164.15,1164.15,North,Low
4172,191,Furniture,183.17,Electronics Apparel v2,Pending,811.75,162.35,North,Critical
6599,493,Clothing,793.58,Clothing Widget v1,Pending,3898.6,779.72,South,Low
9459,451,Toys,1452.48,Sports Desk v3,Shipped,1408.21,1408.21,Midwest,Critical
9232,312,Clothing,796.50,Sports Device v1,Pending,1548.32,774.16,East,Low
9710,700,Furniture,56.15,Toys Gear v2,Completed,101.25,33.75,Midwest,Low
9633,238,Sports,1481.69,Sports Device v4,Shipped,1454.87,1454.87,East,Low
2137,288,Furniture,1730.43,Appliances Tool v4,Shipped,8419.05,1683.81,West,Critical
3232,302,Toys,158.19,Clothing System v5,Processing,499.44,124.86,West,High
5858,163,Clothing,1978.58,Toys Device v1,Completed,7839.24,1959.81,West,High
9521,855,Furniture,609.47,Appliances Gear v3,Shipped,1163.14,581.57,East,Critical
7168,207,Appliances,823.87,Toys Tool v4,Processing,3941.85,788.37,Midwest,High
1225,505,Appliances,582.46,Clothing Apparel v1,Shipped,565.62,565.62,Midwest,Critical
9828,151,Sports,1285.92,Furniture Gear v4,Completed,1273.11,1273.11,South,Medium
7676,310,Furniture,1035.05,Appliances Desk v1,Shipped,1984.24,992.12,Midwest,Medium
,579,Toys,1899.71,Electronics Tool v5,Pending,9394.55,1878.91,Midwest,High
2911,763,Furniture,491.41,Sports Tool v4,Canceled,921.68,460.84,North,Low
5930,461,Furniture,257.75,Furniture Desk v3,Canceled,931.36,232.84,Midwest,Critical
5481,717,Toys,1311.14,Furniture Desk v4,Completed,3912.24,1304.08,Midwest,Critical
1491,209,Electronics,1488.23,Electronics Tool v1,Pending,5902.96,1475.74,Midwest,High
,591,Furniture,1755.26,Toys Apparel v1,Processing,1741.87,1741.87,North,Low
8318,288,Sports,361.14,Electronics Apparel v2,Processing,1412.16,353.04,West,Medium
7607,113,Toys,343.91,Toys Gear v5,Processing,1314.44,328.61,Midwest,High
7384,799,Clothing,951.91,Appliances Widget v5,Completed,2745.72,915.24,West,Critical
7051,386,Appliances,805.56,Clothing Widget v3,Pending,3116.16,779.04,North,Critical
8820,222,Sports,994.23,Furniture Widget v3,Pending,980.13,980.13,South,Medium
2216,369,Sports,349.32,Sports Monitor v5,Completed,1516.05,303.21,South,Critical
,430,Electronics,639.33,Sports Gear v2,Processing,1188.44,594.22,East,Critical
,430,Sports,838.44,Appliances Apparel v4,Canceled,2440.14,813.38,East,Low
,159,Appliances,215.86,Sports Widget v1,Completed,170.84,170.84,West,Critical
8195,899,Sports,1342.54,Furniture Apparel v1,Processing,1316.85,1316.85,North,Low
9303,779,Toys,1389.93,Sports Tool v1,Processing,6753.65,1350.73,South,Medium
6589,387,Furniture,1506.60,Clothing System v2,Shipped,1462.73,1462.73,South,High
6109,698,Electronics,746.23,Electronics Desk v5,Processing,3486.35,697.27,East,Medium
,600,Electronics,650.19,Toys Desk v2,Processing,2412.16,603.04,North,High
2360,751,Clothing,1176.42,Toys System v1,Processing,1129.39,1129.39,South,Critical
4577,885,Electronics,1386.34,Furniture Monitor v5,Processing,5506.6,1376.65,East,Medium
1855,764,Sports,886.88,Clothing Monitor v4,Shipped,4267.6,853.52,North,Critical
1045,172,Furniture,993.94,Electronics Gear v1,Completed,4835.7,967.14,East,Low
4712,378,Clothing,1978.89,Appliances Desk v5,Completed,3871.76,1935.88,South,Medium
4656,549,Clothing,1249.61,Appliances Gear v4,Shipped,3671.31,1223.77,Midwest,High
1755,530,Clothing,1673.38,Clothing Apparel v3,Shipped,4893.18,1631.06,South,High
2508,134,Appliances,1314.63,Sports Widget v4,Processing,2564.3,1282.15,North,Critical
,834,Clothing,1972.40,Toys Device v5,Processing,7766.68,1941.67,South,Critical
8884,365,Sports,972.73,Electronics Desk v3,Processing,3822.44,955.61,North,Critical
,843,Clothing,2028.04,Furniture System v4,Pending,1999.12,1999.12,East,Critical
1522,353,Furniture,413.43,Toys Device v3,Canceled,373.86,373.86,North,Medium
7975,390,Toys,689.12,Toys Tool v1,Shipped,665.15,665.15,Midwest,Critical
2880,313,Appliances,1084.66,Electronics Device v4,Processing,1058.13,1058.13,North,Low
3162,671,Clothing,1786.98,Furniture System v5,Pending,8775.05,1755.01,South,Medium
5399,375,Sports,2036.48,Clothing Gear v4,Pending,5983.59,1994.53,Midwest,Critical
4765,864,Clothing,94.59,Toys Desk v3,Processing,86.22,86.22,Midwest,Medium
4666,607,Appliances,1181.72,Toys Gear v3,Canceled,2298.48,1149.24,Midwest,High
2306,410,Clothing,918.99,Toys Device v5,Canceled,3531.36,882.84,East,Low
4696,769,Appliances,1609.96,Sports Gear v5,Shipped,7947.5,1589.5,East,Critical
9293,786,Furniture,1637.94,Toys Device v5,Completed,6515.48,1628.87,South,Critical
7979,661,Toys,356.21,Toys System v3,Canceled,1745.15,349.03,East,High
3872,312,Furniture,1065.11,Clothing Tool v5,Canceled,5195.4,1039.08,West,High
8149,216,Toys,756.32,Appliances Tool v2,Completed,3543.8,708.76,Midwest,High
3117,341,Appliances,1907.71,Furniture Device v1,Completed,5627.85,1875.95,Midwest,Critical
6853,716,Electronics,1921.26,Sports Gear v1,Pending,1911.26,1911.26,East,High
9714,685,Sports,449.24,Electronics Device v4,Processing,403.48,403.48,Midwest,High
4516,690,Toys,1445.38,Furniture Gear v1,Shipped,1405.09,1405.09,North,Low
5425,791,Furniture,1374.32,Appliances Device v2,Shipped,5389.28,1347.32,West,Low
6174,897,Furniture,751.09,Sports Tool v4,Completed,3577.35,715.47,Midwest,Medium
2032,791,Clothing,1477.57,Clothing Monitor v4,Completed,2899.74,1449.87,East,Medium
6220,722,Clothing,368.56,Electronics Tool v5,Canceled,662.02,331.01,North,Medium
7027,869,Clothing,613.20,Electronics Gear v3,Canceled,1696.89,565.63,North,Medium
3074,645,Sports,886.45,Appliances Monitor v2,Shipped,3442.52,860.63,Midwest,Critical
4198,355,Electronics,1795.90,Sports Monitor v2,Pending,1764.02,1764.02,Midwest,High
7184,280,Furniture,1813.69,Appliances Widget v3,Processing,1797.18,1797.18,East,Low
9337,450,Sports,1849.94,Clothing Device v1,Canceled,5479.35,1826.45,West,Low
6003,564,Sports,1036.80,Furniture Monitor v1,Completed,3059.82,1019.94,South,Medium
6828,171,Clothing,1828.52,Electronics System v1,Processing,7173.32,1793.33,South,High
6122,185,Toys,96.26,Clothing System v5,Pending,293.05,58.61,West,High
2572,727,Appliances,372.92,Furniture Gear v5,Processing,1312.92,328.23,East,Medium
5079,503,Appliances,1091.03,Clothing Widget v1,Shipped,4334.96,1083.74,East,Medium
8785,574,Furniture,1111.65,Furniture Widget v5,Processing,3228.09,1076.03,West,Critical
6496,714,Appliances,605.17,Sports System v5,Canceled,1182.78,591.39,North,Critical
8502,115,Sports,1134.58,Furniture Gear v2,Shipped,4344.72,1086.18,North,Critical
6717,667,Clothing,1589.54,Sports System v4,Pending,7697.8,1539.56,North,Low
1074,253,Sports,1758.40,Sports Tool v4,Canceled,5184.93,1728.31,Midwest,High
4546,236,Clothing,1241.50,Appliances Tool v1,Completed,3617.31,1205.77,North,Medium
9317,886,Toys,806.31,Sports Device v3,Pending,3169.44,792.36,East,High
2581,639,Toys,819.90,Sports Desk v5,Processing,776.53,776.53,North,Low
1260,631,Electronics,83.17,Furniture Widget v1,Canceled,186.4,46.6,West,Critical
,281,Sports,312.75,Appliances Gear v4,Canceled,1121.76,280.44,South,High
1358,460,Appliances,858.24,Toys Widget v2,Canceled,4182.15,836.43,East,Critical
6685,233,Clothing,1264.25,Clothing Device v5,Completed,6119.45,1223.89,West,High
3621,110,Appliances,1795.85,Sports Apparel v5,Pending,1787.56,1787.56,South,Medium
3248,859,Clothing,1483.61,Furniture System v5,Pending,4415.73,1471.91,East,Medium
2126,254,Appliances,1926.68,Toys Device v3,Processing,1882.05,1882.05,Midwest,Critical
2710,322,Toys,78.05,Furniture Desk v5,Shipped,240.96,60.24,South,Low
4536,582,Appliances,431.71,Clothing Device v4,Canceled,1993.05,398.61,Midwest,High
1529,293,Appliances,1143.85,Appliances Gear v1,Completed,5475.65,1095.13,North,Medium
6014,869,Furniture,1147.80,Clothing Tool v5,Canceled,2259.74,1129.87,South,Critical
9490,573,Appliances,486.06,Electronics Apparel v3,Pending,888.82,444.41,West,Low
,511,Electronics,263.99,Appliances Tool v4,Completed,237.91,237.91,East,Critical
2257,447,Appliances,166.49,Clothing System v4,Completed,117.02,117.02,Midwest,Medium
2042,529,Electronics,1719.49,Clothing Widget v2,Completed,3364.06,1682.03,East,High
5037,579,Furniture,528.17,Electronics Desk v3,Completed,956.44,478.22,West,Medium
1895,789,Sports,1173.59,Furniture Apparel v2,Processing,5740.6,1148.12,North,Critical
3438,518,Sports,106.36,Furniture Device v2,Completed,122.36,61.18,Midwest,Low
3877,382,Furniture,1495.37,Furniture Device v1,Processing,2920.96,1460.48,East,Critical
7027,187,Toys,433.88,Sports Tool v4,Pending,2077.55,415.51,East,High
3651,206,Clothing,219.40,Electronics Widget v3,Completed,376.04,188.02,East,Medium
7202,364,Furniture,1549.26,Clothing Widget v5,Pending,1528.6,1528.6,West,Critical
4069,635,Sports,1460.78,Sports System v2,Processing,5698.88,1424.72,South,High
1289,462,Sports,1974.60,Clothing Monitor v3,Canceled,1940.19,1940.19,South,Medium
7159,812,Electronics,1020.41,Clothing Monitor v2,Processing,1007.52,1007.52,South,Low
2611,531,Sports,634.85,Clothing Device v4,Completed,3133.7,626.74,West,Medium
1987,599,Appliances,897.15,Appliances Widget v4,Canceled,4241.85,848.37,Midwest,Critical
4482,777,Toys,260.86,Sports Device v1,Completed,234.01,234.01,North,Low
8474,748,Clothing,1443.04,Clothing Desk v4,Canceled,6997.4,1399.48,South,Medium
9130,180,Toys,58.16,Furniture Desk v1,Canceled,142.89,47.63,North,Critical
5576,401,Toys,211.59,Clothing Widget v1,Shipped,365.1,182.55,West,Medium
3362,381,Appliances,922.75,Furniture Apparel v2,Shipped,4368.2,873.64,East,Low
1733,750,Toys,571.27,Clothing Monitor v4,Completed,550.8,550.8,South,Critical
8800,483,Appliances,629.02,Electronics Apparel v4,Processing,3048.55,609.71,Midwest,Critical
3753,675,Furniture,158.90,Clothing Widget v5,Canceled,586.24,146.56,West,High
5779,401,Furniture,1230.29,Furniture Monitor v3,Completed,6124.6,1224.92,East,Low
7307,691,Toys,166.17,Sports Widget v5,Completed,126.65,126.65,North,High
8245,593,Clothing,1063.21,Appliances Desk v4,Completed,5155.5,1031.1,Midwest,Critical
9158,224,Furniture,1688.57,Electronics Widget v2,Canceled,5034.78,1678.26,West,Critical
4121,785,Electronics,1254.99,Furniture Gear v3,Completed,3713.79,1237.93,Midwest,Low
5005,630,Clothing,840.95,Toys Desk v2,Pending,4115.55,823.11,East,High
9467,137,Appliances,1952.64,Electronics Gear v2,Processing,1928.7,1928.7,Midwest,Low
4973,390,Appliances,185.03,Clothing Widget v4,Canceled,408.48,136.16,West,Critical
2935,796,Toys,901.56,Appliances Apparel v3,Shipped,880.84,880.84,East,Low
8153,399,Sports,1067.95,Electronics Desk v5,Shipped,1048.84,1048.84,East,Medium
7023,467,Clothing,1432.46,Toys Device v5,Canceled,5670.92,1417.73,West,Medium
9793,622,Appliances,1388.68,Clothing Device v5,Pending,5379.88,1344.97,West,Critical
4127,751,Toys,329.34,Sports Desk v1,Pending,317.29,317.29,North,High
6267,154,Toys,1229.52,Toys Monitor v2,Completed,1214.71,1214.71,South,Low
6912,888,Electronics,806.98,Toys Apparel v1,Processing,784.89,784.89,East,Medium
5953,493,Electronics,1504.01,Sports Monitor v4,Shipped,2990.36,1495.18,East,Medium
3225,762,Electronics,589.12,Clothing Monitor v1,Pending,2797.05,559.41,East,Critical
3630,256,Furniture,745.20,Furniture Apparel v5,Shipped,2088.87,696.29,West,High
5025,758,Electronics,835.92,Toys Monitor v5,Canceled,1651.56,825.78,South,High
,354,Clothing,695.96,Furniture Apparel v4,Completed,2039.31,679.77,Midwest,Critical
2988,827,Electronics,1368.77,Clothing Monitor v3,Pending,2660.58,1330.29,Midwest,High
2047,177,Clothing,512.47,Sports Monitor v1,Shipped,1862.64,465.66,Midwest,Low
,631,Clothing,1610.77,Toys System v2,Processing,7909.75,1581.95,East,Medium
7493,584,Electronics,1635.97,Toys Monitor v4,Processing,3183.32,1591.66,West,Low
,172,Sports,1974.34,Appliances Desk v2,Processing,5856.45,1952.15,South,Low
5168,183,Toys,1319.90,Electronics Device v3,Pending,3914.82,1304.94,West,High
6107,419,Appliances,705.58,Appliances Monitor v2,Processing,1325.24,662.62,West,Low
8118,578,Sports,534.85,Toys Tool v1,Completed,1029.7,514.85,South,High
6777,180,Appliances,1849.55,Clothing System v3,Shipped,1832.13,1832.13,North,High
1154,502,Clothing,1174.72,Sports Device v4,Completed,3487.17,1162.39,Midwest,Low
8634,496,Toys,1962.47,Furniture Apparel v5,Shipped,9746.5,1949.3,North,Critical
4418,528,Toys,1998.24,Toys System v4,Shipped,7911.0,1977.75,Midwest,Medium
6894,441,Sports,91.34,Furniture Gear v1,Shipped,147.78,73.89,North,Low
2692,642,Clothing,1731.89,Furniture Apparel v2,Canceled,8595.25,1719.05,Midwest,High
,335,Clothing,661.28,Electronics Gear v1,Pending,1919.88,639.96,South,Critical
8135,736,Appliances,161.02,Appliances Apparel v4,Shipped,439.59,146.53,East,Medium
3261,659,Sports,1335.23,Sports Monitor v4,Completed,5196.96,1299.24,West,High
,401,Sports,495.45,Electronics Desk v1,Processing,1907.12,476.78,Midwest,Critical
9146,476,Appliances,1493.24,Appliances Widget v3,Canceled,4412.67,1470.89,West,Low
7874,412,Furniture,1934.44,Clothing Tool v4,Shipped,3856.86,1928.43,West,Low
3931,896,Clothing,64.74,Electronics Tool v5,Processing,93.75,31.25,East,Low
9373,535,Furniture,672.16,Electronics Gear v2,Pending,635.41,635.41,South,High
4268,581,Toys,437.91,Toys Monitor v2,Completed,1234.32,411.44,East,Medium
2357,723,Clothing,1148.77,Appliances Tool v1,Canceled,5593.5,1118.7,South,Medium
6005,632,Electronics,1659.70,Sports Apparel v4,Shipped,4873.98,1624.66,East,Medium
4533,672,Electronics,1308.16,Electronics Gear v4,Canceled,2583.12,1291.56,East,Critical
1154,359,Sports,1411.65,Appliances Tool v2,Processing,4087.95,1362.65,East,Medium
3315,592,Toys,344.68,Toys Tool v3,Completed,299.04,299.04,West,High
9032,852,Appliances,494.62,Clothing Tool v5,Processing,465.79,465.79,South,Medium
9464,872,Toys,1597.26,Sports Widget v2,Pending,7903.9,1580.78,North,Medium
7528,550,Furniture,1036.24,Clothing Device v5,Processing,1010.83,1010.83,North,Medium
1404,693,Electronics,944.38,Appliances Apparel v1,Canceled,898.46,898.46,Midwest,Critical
,612,Clothing,1327.32,Clothing System v5,Completed,3961.23,1320.41,Midwest,Low
,742,Electronics,185.49,Furniture Apparel v3,Processing,832.1,166.42,West,High
8714,144,Furniture,1091.59,Electronics System v3,Completed,3258.33,1086.11,West,Low
6310,781,Toys,1785.46,Toys Monitor v1,Canceled,1769.16,1769.16,East,Medium
6764,703,Furniture,836.75,Sports System v4,Pending,3301.32,825.33,North,Critical
8112,476,Clothing,187.17,Appliances Widget v1,Shipped,285.56,142.78,Midwest,Critical
1309,702,Sports,138.99,Clothing Device v1,Completed,128.04,128.04,Midwest,Low
1412,136,Clothing,1996.63,Electronics Apparel v2,Processing,5887.2,1962.4,South,Medium
5974,629,Clothing,1511.26,Appliances Device v1,Shipped,2936.66,1468.33,South,High
3744,867,Appliances,1773.81,Furniture Desk v4,Processing,8643.75,1728.75,East,Low
8503,422,Toys,345.71,Sports Tool v5,Shipped,664.38,332.19,North,Medium
5800,774,Electronics,1682.87,Clothing Gear v3,Shipped,1662.8,1662.8,Midwest,Medium
5554,357,Clothing,1775.19,Furniture System v5,Completed,8629.0,1725.8,West,High
5680,714,Toys,1466.30,Electronics Device v3,Pending,5722.44,1430.61,East,Low
1943,223,Electronics,1412.31,Toys Device v3,Pending,5552.84,1388.21,East,High
,390,Appliances,1050.59,Clothing Apparel v5,Processing,5075.55,1015.11,West,High
4344,162,Sports,1763.29,Electronics Apparel v4,Shipped,8589.85,1717.97,South,Low
9515,238,Electronics,1769.33,Clothing Tool v2,Canceled,5190.21,1730.07,East,High
5339,137,Toys,1502.52,Furniture Gear v5,Processing,1479.66,1479.66,North,High
5254,723,Toys,1070.02,Sports Gear v4,Canceled,5193.9,1038.78,Midwest,High
2114,294,Appliances,1099.25,Toys Device v1,Shipped,3208.11,1069.37,East,Critical
3464,649,Sports,650.23,Clothing Gear v4,Processing,1844.28,614.76,Midwest,Medium
5901,519,Sports,476.20,Toys Device v1,Shipped,459.9,459.9,North,Medium
8647,324,Electronics,1438.40,Clothing Monitor v4,Pending,5574.12,1393.53,South,Low
6063,750,Sports,421.92,Electronics System v2,Completed,1643.48,410.87,South,High
7672,847,Electronics,1928.34,Furniture Apparel v4,Completed,1916.79,1916.79,South,Critical
1646,878,Clothing,1329.39,Toys Apparel v4,Canceled,2614.92,1307.46,Midwest,Low
7199,265,Sports,1641.71,Appliances Gear v3,Completed,3229.56,1614.78,South,High
8979,401,Furniture,1050.25,Electronics Desk v4,Canceled,5078.45,1015.69,North,Low
4566,313,Electronics,1156.41,Sports Apparel v1,Shipped,5745.4,1149.08,North,Medium
,167,Electronics,423.05,Clothing Device v5,Canceled,375.56,375.56,East,Medium
2276,174,Sports,1268.38,Appliances System v3,Pending,2492.58,1246.29,South,Medium
7012,770,Clothing,705.97,Electronics Tool v3,Canceled,3361.2,672.24,Midwest,Low
,816,Toys,745.87,Appliances Widget v1,Completed,1470.26,735.13,West,High
7560,283,Clothing,298.94,Appliances System v2,Completed,546.86,273.43,Midwest,Low
5152,379,Toys,1712.36,Toys System v3,Pending,3335.38,1667.69,West,High
5744,470,Appliances,1783.25,Appliances Desk v5,Canceled,8670.1,1734.02,West,Low
2784,216,Sports,104.20,Toys Widget v3,Shipped,293.76,73.44,West,High
7835,576,Furniture,589.21,Sports Device v2,Pending,557.6,557.6,North,Critical
2393,394,Clothing,49.98,Toys Apparel v4,Pending,37.4,37.4,North,Critical
4523,811,Electronics,1328.09,Toys Gear v4,Pending,1304.39,1304.39,North,High
3132,336,Clothing,895.24,Clothing Device v4,Canceled,855.81,855.81,West,Critical
3653,760,Clothing,2031.69,Electronics Widget v5,Shipped,3986.14,1993.07,North,Low
2395,357,Appliances,815.50,Electronics System v4,Shipped,1612.86,806.43,North,High
3604,486,Clothing,1319.02,Sports Tool v4,Pending,1279.18,1279.18,Midwest,Critical
,361,Appliances,391.09,Appliances Tool v1,Canceled,1855.85,371.17,East,Medium
6789,698,Electronics,420.26,Toys Widget v5,Shipped,1612.92,403.23,Midwest,Medium
9346,381,Sports,289.61,Toys Widget v5,Pending,959.48,239.87,South,Critical
5420,308,Electronics,1810.85,Furniture Device v4,Canceled,1795.72,1795.72,East,Medium
3751,166,Toys,238.55,Furniture Monitor v2,Canceled,669.87,223.29,West,Medium
5102,244,Clothing,1922.26,Furniture Tool v3,Shipped,7596.48,1899.12,Midwest,Low
,459,Furniture,1070.08,Appliances Monitor v1,Canceled,4157.24,1039.31,West,Medium
8036,547,Appliances,1923.38,Furniture Apparel v2,Canceled,7651.24,1912.81,Midwest,High
8829,441,Appliances,1273.62,Electronics System v5,Pending,1255.13,1255.13,Midwest,High
4234,199,Sports,1277.43,Sports Apparel v3,Completed,3705.54,1235.18,South,Critical
2871,629,Furniture,1731.47,Furniture Desk v4,Pending,8548.25,1709.65,East,Low
1035,168,Furniture,1455.97,Electronics Device v1,Processing,5684.16,1421.04,East,Low
8910,524,Sports,1993.62,Clothing Apparel v3,Pending,1952.76,1952.76,North,Medium
4153,570,Electronics,1682.40,Sports Monitor v5,Shipped,8277.5,1655.5,North,Medium
4593,261,Sports,221.53,Toys Tool v4,Shipped,533.61,177.87,South,Critical
5029,400,Electronics,1182.55,Clothing Desk v5,Completed,5728.4,1145.68,North,Medium
3925,885,Appliances,746.92,Furniture System v4,Canceled,698.07,698.07,South,Critical
9542,845,Toys,1616.57,Clothing Gear v5,Shipped,4742.55,1580.85,East,Medium
6908,428,Sports,62.63,Sports Desk v5,Shipped,30.24,30.24,West,Medium
2449,334,Appliances,183.76,Furniture Desk v5,Completed,518.07,172.69,West,High
,308,Furniture,1579.92,Toys Monitor v4,Processing,3135.36,1567.68,South,High
9527,216,Appliances,755.95,Toys Tool v5,Processing,3675.1,735.02,South,Critical
9628,723,Sports,2005.28,Electronics Desk v4,Pending,9791.15,1958.23,West,Low
5640,588,Appliances,754.95,Electronics Gear v5,Processing,2199.39,733.13,West,High
1648,165,Sports,1421.78,Electronics System v2,Processing,2787.82,1393.91,South,Low
9905,250,Toys,1514.80,Electronics Desk v2,Completed,1508.41,1508.41,North,Medium
3998,246,Toys,1054.41,Toys System v5,Pending,3135.51,1045.17,North,Critical
,477,Furniture,1165.12,Electronics Device v5,Processing,4585.36,1146.34,North,High
9495,210,Sports,1410.51,Appliances Apparel v1,Canceled,5504.12,1376.03,West,Medium
6975,270,Electronics,1938.85,Sports Apparel v3,Shipped,1900.5,1900.5,West,Medium
8907,350,Sports,1299.53,Furniture Widget v3,Completed,6400.6,1280.12,East,Medium
7671,602,Sports,1634.67,Electronics Tool v5,Canceled,7934.3,1586.86,Midwest,Medium
5506,581,Clothing,110.61,Appliances Device v1,Pending,241.23,80.41,South,Medium
7672,212,Clothing,1908.54,Clothing Widget v1,Processing,1869.42,1869.42,Midwest,Medium
4066,586,Sports,1604.30,Electronics Apparel v2,Shipped,3194.96,1597.48,South,Critical
1904,653,Toys,1180.35,Toys Widget v3,Shipped,3435.27,1145.09,East,High
6616,876,Sports,1220.79,Electronics Tool v2,Processing,2354.6,1177.3,West,Low
9255,744,Electronics,232.95,Furniture Desk v1,Processing,1124.25,224.85,West,Critical
7032,186,Electronics,1002.76,Electronics Device v5,Processing,2956.2,985.4,East,Critical
,568,Furniture,893.52,Furniture Tool v1,Processing,1725.7,862.85,Midwest,Critical
6935,791,Clothing,1738.20,Toys Device v3,Processing,6929.24,1732.31,South,Critical
9687,542,Toys,501.83,Appliances Apparel v4,Shipped,453.74,453.74,South,Critical
1223,828,Appliances,205.51,Sports Widget v4,Canceled,159.36,159.36,West,Medium
9613,423,Sports,1364.12,Furniture Monitor v2,Completed,6706.55,1341.31,South,Low
7442,492,Sports,674.13,Toys Apparel v4,Completed,3139.0,627.8,Midwest,Medium
6716,673,Toys,1899.47,Toys Device v2,Canceled,1890.48,1890.48,South,High
5653,376,Sports,1346.01,Furniture System v1,Pending,2640.02,1320.01,West,Medium
2786,241,Clothing,1387.72,Clothing System v1,Processing,5508.8,1377.2,West,Critical
3089,719,Appliances,215.95,Sports System v1,Pending,773.24,193.31,South,Critical
5615,661,Toys,1470.13,Appliances Gear v4,Completed,1431.43,1431.43,North,High
1729,565,Electronics,950.00,Sports Monitor v1,Canceled,1815.22,907.61,West,High
,345,Appliances,911.15,Sports Device v2,Completed,3581.56,895.39,West,High
8953,285,Furniture,1468.73,Furniture Device v3,Pending,1458.5,1458.5,North,Critical
,592,Sports,1000.15,Appliances Monitor v1,Shipped,995.0,995.0,North,High
9208,670,Appliances,1972.06,Clothing Device v3,Canceled,3845.1,1922.55,North,High
8221,675,Clothing,848.28,Clothing Monitor v1,Pending,3205.28,801.32,West,Critical
7822,825,Clothing,273.48,Electronics Monitor v5,Shipped,460.72,230.36,North,Low
